ts,elapsed_s,index,util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026-08-31 04:02:03,7691,0,100,7368,24576,53,247.26
2026-08-31 04:02:08,7696,0,100,7368,24576,53,249.57
2026-08-31 04:02:14,7702,0,100,7368,24576,53,246.71
2026-08-31 04:02:19,7707,0,100,7368,24576,53,244.83
2026-08-31 04:02:24,7712,0,100,7368,24576,53,248.17
2026-08-31 04:02:29,7717,0,100,7368,24576,53,248.58
2026-08-31 04:02:34,7722,0,100,7368,24576,53,245.26
2026-08-31 04:02:39,7727,0,100,7368,24576,53,247.00
2026-08-31 04:02:44,7732,0,100,7368,24576,53,249.65
2026-08-31 04:02:49,7737,0,100,7368,24576,53,246.76
2026-08-31 04:02:54,7742,0,100,7368,24576,53,244.56
2026-08-31 04:02:59,7747,0,100,7368,24576,53,247.53
2026-08-31 04:03:04,7752,0,100,7368,24576,53,248.21
2026-08-31 04:03:09,7757,0,99,7368,24576,53,246.10
2026-08-31 04:03:14,7762,0,100,7368,24576,53,246.66
2026-08-31 04:03:19,7767,0,100,7368,24576,53,249.49
2026-08-31 04:03:25,7773,0,100,7368,24576,53,247.28
2026-08-31 04:03:30,7778,0,100,7368,24576,53,244.60
2026-08-31 04:03:35,7783,0,100,7368,24576,53,247.33
2026-08-31 04:03:40,7788,0,100,7368,24576,53,248.62
2026-08-31 04:03:45,7793,0,99,7368,24576,53,245.41
2026-08-31 04:03:50,7798,0,100,7368,24576,53,246.67
2026-08-31 04:03:55,7803,0,100,7368,24576,53,249.49
2026-08-31 04:04:00,7808,0,100,7368,24576,53,247.22
2026-08-31 04:04:05,7813,0,100,7368,24576,53,245.00
2026-08-31 04:04:10,7818,0,100,7368,24576,53,247.59
2026-08-31 04:04:15,7823,0,68,7368,24576,52,243.78
2026-08-31 04:04:20,7828,0,100,7368,24576,53,249.29
2026-08-31 04:04:25,7833,0,100,7368,24576,53,249.07
2026-08-31 04:04:30,7838,0,100,7368,24576,53,248.35
2026-08-31 04:04:36,7844,0,100,7368,24576,53,247.36
2026-08-31 04:04:41,7849,0,100,7368,24576,53,247.43
2026-08-31 04:04:46,7854,0,100,7368,24576,53,248.69
2026-08-31 04:04:51,7859,0,100,7368,24576,53,249.84
2026-08-31 04:04:56,7864,0,100,7368,24576,53,250.23
2026-08-31 04:05:01,7869,0,100,7368,24576,53,249.04
2026-08-31 04:05:06,7874,0,100,7368,24576,53,246.94
2026-08-31 04:05:11,7879,0,100,7368,24576,53,246.70
2026-08-31 04:05:16,7884,0,100,7368,24576,53,247.89
2026-08-31 04:05:21,7889,0,100,7368,24576,53,249.19
2026-08-31 04:05:26,7894,0,100,7368,24576,53,248.97
2026-08-31 04:05:31,7899,0,100,7368,24576,53,248.05
2026-08-31 04:05:36,7904,0,99,7368,24576,53,246.88
2026-08-31 04:05:41,7909,0,100,7368,24576,53,246.65
2026-08-31 04:05:47,7915,0,100,7368,24576,53,248.41
2026-08-31 04:05:52,7920,0,100,7368,24576,53,249.47
2026-08-31 04:05:57,7925,0,100,7368,24576,53,249.67
2026-08-31 04:06:02,7930,0,100,7368,24576,53,248.27
2026-08-31 04:06:07,7935,0,99,7368,24576,53,246.59
2026-08-31 04:06:12,7940,0,100,7368,24576,53,246.75
2026-08-31 04:06:17,7945,0,100,7368,24576,53,248.67
2026-08-31 04:06:22,7950,0,100,7368,24576,53,249.56
2026-08-31 04:06:27,7955,0,100,7368,24576,53,249.42
2026-08-31 04:06:32,7960,0,99,7368,24576,53,248.05
2026-08-31 04:06:37,7965,0,99,7368,24576,53,246.79
2026-08-31 04:06:42,7970,0,100,7368,24576,53,247.85
2026-08-31 04:06:47,7975,0,100,7368,24576,53,250.22
2026-08-31 04:06:52,7980,0,100,7368,24576,53,250.48
2026-08-31 04:06:57,7985,0,100,7368,24576,53,249.69
2026-08-31 04:07:03,7991,0,99,7368,24576,53,247.82
2026-08-31 04:07:08,7996,0,100,7368,24576,53,246.86
2026-08-31 04:07:13,8001,0,100,7368,24576,53,247.41
2026-08-31 04:07:18,8006,0,100,7368,24576,53,249.38
2026-08-31 04:07:23,8011,0,100,7368,24576,53,249.76
2026-08-31 04:07:28,8016,0,100,7368,24576,53,248.95
2026-08-31 04:07:33,8021,0,99,7368,24576,53,247.51
2026-08-31 04:07:38,8026,0,100,7368,24576,53,247.19
2026-08-31 04:07:43,8031,0,100,7368,24576,53,248.02
2026-08-31 04:07:48,8036,0,100,7368,24576,53,249.90
2026-08-31 04:07:53,8041,0,100,7368,24576,53,249.63
2026-08-31 04:07:58,8046,0,100,7368,24576,53,249.08
2026-08-31 04:08:03,8051,0,100,7368,24576,53,247.81
2026-08-31 04:08:08,8056,0,100,7368,24576,53,246.72
2026-08-31 04:08:13,8061,0,100,7368,24576,53,247.99
2026-08-31 04:08:19,8067,0,100,7368,24576,53,249.36
2026-08-31 04:08:24,8072,0,100,7368,24576,53,249.02
2026-08-31 04:08:29,8077,0,100,7368,24576,53,248.41
2026-08-31 04:08:34,8082,0,99,7368,24576,53,247.46
2026-08-31 04:08:39,8087,0,100,7368,24576,53,247.44
2026-08-31 04:08:44,8092,0,100,7368,24576,53,248.94
2026-08-31 04:08:49,8097,0,100,7368,24576,53,249.85
2026-08-31 04:08:54,8102,0,100,7368,24576,53,248.87
2026-08-31 04:08:59,8107,0,100,7368,24576,53,248.26
2026-08-31 04:09:04,8112,0,99,7368,24576,53,246.87
2026-08-31 04:09:09,8117,0,100,7368,24576,53,247.33
2026-08-31 04:09:14,8122,0,100,7368,24576,53,248.77
2026-08-31 04:09:19,8127,0,100,7368,24576,53,249.70
2026-08-31 04:09:24,8132,0,100,7368,24576,53,249.11
2026-08-31 04:09:30,8138,0,100,7368,24576,53,248.30
2026-08-31 04:09:35,8143,0,99,7368,24576,53,246.96
2026-08-31 04:09:40,8148,0,100,7368,24576,53,247.15
2026-08-31 04:09:45,8153,0,100,7368,24576,53,249.15
2026-08-31 04:09:50,8158,0,100,7368,24576,53,249.58
2026-08-31 04:09:55,8163,0,100,7368,24576,53,249.60
2026-08-31 04:10:00,8168,0,100,7368,24576,53,248.76
2026-08-31 04:10:05,8173,0,100,7368,24576,53,246.20
2026-08-31 04:10:10,8178,0,100,7368,24576,53,247.11
2026-08-31 04:10:15,8183,0,100,7368,24576,53,248.81
2026-08-31 04:10:20,8188,0,100,7368,24576,53,249.46
2026-08-31 04:10:25,8193,0,100,7368,24576,53,249.39
2026-08-31 04:10:30,8198,0,100,7368,24576,54,248.10
2026-08-31 04:10:35,8203,0,100,7368,24576,53,246.50
2026-08-31 04:10:40,8208,0,100,7368,24576,53,247.70
2026-08-31 04:10:46,8214,0,100,7368,24576,53,249.52
2026-08-31 04:10:51,8219,0,100,7368,24576,53,249.44
2026-08-31 04:10:56,8224,0,100,7368,24576,53,248.43
2026-08-31 04:11:01,8229,0,99,7368,24576,53,247.81
2026-08-31 04:11:06,8234,0,100,7368,24576,53,247.25
2026-08-31 04:11:11,8239,0,100,7368,24576,53,248.00
2026-08-31 04:11:16,8244,0,100,7368,24576,53,249.20
2026-08-31 04:11:21,8249,0,100,7368,24576,53,249.46
2026-08-31 04:11:26,8254,0,100,7368,24576,53,248.18
2026-08-31 04:11:31,8259,0,99,7368,24576,53,247.08
2026-08-31 04:11:36,8264,0,100,7368,24576,53,247.10
2026-08-31 04:11:41,8269,0,100,7368,24576,53,248.64
2026-08-31 04:11:46,8274,0,100,7368,24576,53,249.57
2026-08-31 04:11:51,8279,0,100,7368,24576,53,249.72
2026-08-31 04:11:56,8284,0,100,7368,24576,54,248.51
2026-08-31 04:12:02,8290,0,99,7368,24576,53,247.20
2026-08-31 04:12:07,8295,0,100,7368,24576,53,247.28
2026-08-31 04:12:12,8300,0,100,7368,24576,53,248.40
2026-08-31 04:12:17,8305,0,100,7368,24576,53,249.28
2026-08-31 04:12:22,8310,0,100,7368,24576,54,249.12
2026-08-31 04:12:27,8315,0,100,7368,24576,53,248.35
2026-08-31 04:12:32,8320,0,99,7368,24576,53,247.12
2026-08-31 04:12:37,8325,0,100,7368,24576,53,247.12
2026-08-31 04:12:42,8330,0,100,7368,24576,53,248.95
2026-08-31 04:12:47,8335,0,100,7368,24576,53,249.40
2026-08-31 04:12:52,8340,0,100,7368,24576,53,249.95
2026-08-31 04:12:57,8345,0,100,7368,24576,53,249.11
2026-08-31 04:13:02,8350,0,100,7368,24576,53,247.79
2026-08-31 04:13:08,8356,0,100,7368,24576,53,246.96
2026-08-31 04:13:13,8361,0,100,7368,24576,53,248.30
2026-08-31 04:13:18,8366,0,100,7368,24576,53,249.73
2026-08-31 04:13:23,8371,0,100,7368,24576,53,249.04
2026-08-31 04:13:28,8376,0,100,7368,24576,53,248.06
2026-08-31 04:13:33,8381,0,99,7368,24576,53,246.48
2026-08-31 04:13:38,8386,0,100,7368,24576,53,246.91
2026-08-31 04:13:43,8391,0,100,7368,24576,53,248.51
2026-08-31 04:13:48,8396,0,100,7368,24576,53,249.39
2026-08-31 04:13:53,8401,0,100,7368,24576,53,248.63
2026-08-31 04:13:58,8406,0,99,7368,24576,53,247.50
2026-08-31 04:14:03,8411,0,99,7368,24576,53,245.91
2026-08-31 04:14:08,8416,0,100,7368,24576,53,246.73
2026-08-31 04:14:13,8421,0,100,7368,24576,53,249.28
2026-08-31 04:14:18,8426,0,100,7368,24576,53,249.32
2026-08-31 04:14:24,8432,0,100,7368,24576,53,248.73
2026-08-31 04:14:29,8437,0,100,7368,24576,54,248.22
2026-08-31 04:14:34,8442,0,100,7368,24576,53,246.51
2026-08-31 04:14:39,8447,0,100,7368,24576,53,247.17
2026-08-31 04:14:44,8452,0,100,7368,24576,53,248.67
2026-08-31 04:14:49,8457,0,100,7368,24576,53,249.57
2026-08-31 04:14:54,8462,0,100,7368,24576,53,248.63
2026-08-31 04:14:59,8467,0,100,7368,24576,53,247.57
2026-08-31 04:15:04,8472,0,100,7368,24576,53,246.75
2026-08-31 04:15:09,8477,0,100,7368,24576,53,247.69
2026-08-31 04:15:14,8482,0,100,7368,24576,53,249.44
2026-08-31 04:15:19,8487,0,100,7368,24576,53,249.13
2026-08-31 04:15:24,8492,0,100,7368,24576,53,248.32
2026-08-31 04:15:29,8497,0,99,7368,24576,53,247.22
2026-08-31 04:15:34,8502,0,100,7368,24576,54,246.45
2026-08-31 04:15:40,8508,0,100,7368,24576,53,247.91
2026-08-31 04:15:45,8513,0,100,7368,24576,53,249.30
2026-08-31 04:15:50,8518,0,100,7368,24576,53,249.00
2026-08-31 04:15:55,8523,0,100,7368,24576,53,248.29
2026-08-31 04:16:00,8528,0,99,7368,24576,53,246.83
2026-08-31 04:16:05,8533,0,100,7368,24576,53,246.94
2026-08-31 04:16:10,8538,0,100,7368,24576,53,248.42
2026-08-31 04:16:15,8543,0,100,7368,24576,53,249.35
2026-08-31 04:16:20,8548,0,100,7368,24576,53,249.47
2026-08-31 04:16:25,8553,0,100,7368,24576,53,248.07
2026-08-31 04:16:30,8558,0,99,7368,24576,53,246.82
2026-08-31 04:16:35,8563,0,100,7368,24576,53,247.07
2026-08-31 04:16:40,8568,0,100,7368,24576,53,248.14
2026-08-31 04:16:45,8573,0,100,7368,24576,53,249.79
2026-08-31 04:16:51,8579,0,100,7368,24576,53,249.16
2026-08-31 04:16:56,8584,0,100,7368,24576,53,248.26
2026-08-31 04:17:01,8589,0,99,7368,24576,53,246.75
2026-08-31 04:17:06,8594,0,100,7368,24576,53,247.29
2026-08-31 04:17:11,8599,0,100,7368,24576,53,248.69
2026-08-31 04:17:16,8604,0,100,7368,24576,53,249.50
2026-08-31 04:17:21,8609,0,100,7368,24576,53,248.97
2026-08-31 04:17:26,8614,0,100,7368,24576,53,248.12
2026-08-31 04:17:31,8619,0,100,7368,24576,53,246.26
2026-08-31 04:17:36,8624,0,100,7368,24576,53,247.33
2026-08-31 04:17:41,8629,0,100,7368,24576,53,248.80
2026-08-31 04:17:46,8634,0,100,7368,24576,53,249.64
2026-08-31 04:17:51,8639,0,100,7368,24576,53,248.96
2026-08-31 04:17:56,8644,0,100,7368,24576,53,247.66
2026-08-31 04:18:02,8650,0,100,7368,24576,53,246.52
2026-08-31 04:18:07,8655,0,100,7368,24576,53,247.49
2026-08-31 04:18:12,8660,0,100,7368,24576,53,249.85
2026-08-31 04:18:17,8665,0,100,7368,24576,53,249.71
2026-08-31 04:18:22,8670,0,100,7368,24576,53,248.68
2026-08-31 04:18:27,8675,0,99,7368,24576,53,247.48
2026-08-31 04:18:32,8680,0,100,7368,24576,53,246.98
2026-08-31 04:18:37,8685,0,100,7368,24576,53,247.34
2026-08-31 04:18:42,8690,0,100,7368,24576,54,249.24
2026-08-31 04:18:47,8695,0,100,7368,24576,53,249.50
2026-08-31 04:18:52,8700,0,100,7368,24576,53,248.48
2026-08-31 04:18:57,8705,0,99,7368,24576,53,247.20
2026-08-31 04:19:02,8710,0,100,7368,24576,53,246.85
2026-08-31 04:19:07,8715,0,100,7368,24576,53,248.06
2026-08-31 04:19:12,8720,0,100,7368,24576,53,249.33
2026-08-31 04:19:18,8726,0,100,7368,24576,53,249.41
2026-08-31 04:19:23,8731,0,100,7368,24576,53,248.33
2026-08-31 04:19:28,8736,0,100,7368,24576,53,247.03
2026-08-31 04:19:33,8741,0,100,7368,24576,54,246.93
2026-08-31 04:19:38,8746,0,100,7368,24576,53,247.70
2026-08-31 04:19:43,8751,0,100,7368,24576,53,249.15
2026-08-31 04:19:48,8756,0,100,7368,24576,53,249.42
2026-08-31 04:19:53,8761,0,100,7368,24576,53,248.02
2026-08-31 04:19:58,8766,0,100,7368,24576,53,246.87
2026-08-31 04:20:03,8771,0,100,7368,24576,53,246.59
2026-08-31 04:20:08,8776,0,100,7368,24576,53,248.43
2026-08-31 04:20:13,8781,0,100,7368,24576,53,249.44
2026-08-31 04:20:18,8786,0,100,7368,24576,54,249.10
2026-08-31 04:20:23,8791,0,100,7368,24576,53,248.08
2026-08-31 04:20:28,8796,0,100,7368,24576,53,245.96
2026-08-31 04:20:34,8802,0,100,7368,24576,53,247.26
2026-08-31 04:20:39,8807,0,100,7368,24576,53,249.25
2026-08-31 04:20:44,8812,0,100,7368,24576,53,249.74
2026-08-31 04:20:49,8817,0,100,7368,24576,53,249.16
2026-08-31 04:20:54,8822,0,100,7368,24576,53,247.32
2026-08-31 04:20:59,8827,0,100,7368,24576,53,246.53
2026-08-31 04:21:04,8832,0,100,7368,24576,53,247.89
2026-08-31 04:21:09,8837,0,100,7368,24576,53,249.58
2026-08-31 04:21:14,8842,0,100,7368,24576,53,249.86
2026-08-31 04:21:19,8847,0,100,7368,24576,53,248.68
2026-08-31 04:21:24,8852,0,99,7368,24576,54,247.06
2026-08-31 04:21:29,8857,0,100,7368,24576,53,246.65
2026-08-31 04:21:34,8862,0,100,7368,24576,53,247.03
2026-08-31 04:21:39,8867,0,100,7368,24576,53,249.12
2026-08-31 04:21:44,8872,0,100,7368,24576,53,249.47
2026-08-31 04:21:50,8878,0,100,7368,24576,53,248.53
2026-08-31 04:21:55,8883,0,99,7368,24576,53,247.50
2026-08-31 04:22:00,8888,0,100,7368,24576,53,246.77
2026-08-31 04:22:05,8893,0,100,7368,24576,53,248.25
2026-08-31 04:22:10,8898,0,100,7368,24576,53,249.02
2026-08-31 04:22:15,8903,0,100,7368,24576,53,248.65
2026-08-31 04:22:20,8908,0,100,7368,24576,54,248.27
2026-08-31 04:22:25,8913,0,99,7368,24576,53,246.80
2026-08-31 04:22:30,8918,0,100,7368,24576,53,246.73
2026-08-31 04:22:35,8923,0,100,7368,24576,53,248.14
2026-08-31 04:22:40,8928,0,100,7368,24576,53,248.89
2026-08-31 04:22:45,8933,0,100,7368,24576,53,248.68
2026-08-31 04:22:50,8938,0,100,7368,24576,53,247.95
2026-08-31 04:22:55,8943,0,100,7368,24576,54,246.61
2026-08-31 04:23:00,8948,0,100,7368,24576,53,247.20
2026-08-31 04:23:06,8954,0,100,7368,24576,53,248.42
2026-08-31 04:23:11,8959,0,100,7368,24576,53,249.23
2026-08-31 04:23:16,8964,0,100,7368,24576,53,248.51
2026-08-31 04:23:21,8969,0,100,7368,24576,53,247.55
2026-08-31 04:23:26,8974,0,100,7368,24576,53,246.05
2026-08-31 04:23:31,8979,0,100,7368,24576,53,247.48
2026-08-31 04:23:36,8984,0,100,7368,24576,53,248.93
2026-08-31 04:23:41,8989,0,100,7368,24576,53,249.35
2026-08-31 04:23:46,8994,0,100,7368,24576,53,248.21
2026-08-31 04:23:51,8999,0,100,7368,24576,53,247.22
2026-08-31 04:23:56,9004,0,100,7368,24576,53,246.56
2026-08-31 04:24:01,9009,0,100,7368,24576,53,247.97
2026-08-31 04:24:06,9014,0,100,7368,24576,53,249.30
2026-08-31 04:24:11,9019,0,100,7368,24576,53,249.45
2026-08-31 04:24:16,9024,0,100,7368,24576,54,248.36
2026-08-31 04:24:21,9029,0,100,7368,24576,53,247.10
2026-08-31 04:24:27,9035,0,100,7368,24576,53,247.07
2026-08-31 04:24:32,9040,0,100,7368,24576,53,248.57
2026-08-31 04:24:37,9045,0,100,7368,24576,53,249.44
2026-08-31 04:24:42,9050,0,100,7368,24576,53,249.59
2026-08-31 04:24:47,9055,0,100,7368,24576,53,248.25
2026-08-31 04:24:52,9060,0,99,7368,24576,53,246.78
2026-08-31 04:24:57,9065,0,100,7368,24576,53,246.56
2026-08-31 04:25:02,9070,0,100,7368,24576,53,248.66
2026-08-31 04:25:07,9075,0,100,7368,24576,53,249.32
2026-08-31 04:25:12,9080,0,100,7368,24576,53,248.95
2026-08-31 04:25:17,9085,0,100,7368,24576,54,248.21
2026-08-31 04:25:22,9090,0,100,7368,24576,53,246.17
2026-08-31 04:25:27,9095,0,100,7368,24576,53,246.77
2026-08-31 04:25:32,9100,0,100,7368,24576,53,248.35
2026-08-31 04:25:38,9106,0,100,7368,24576,53,249.41
2026-08-31 04:25:43,9111,0,100,7368,24576,53,248.82
2026-08-31 04:25:48,9116,0,100,7368,24576,54,247.86
2026-08-31 04:25:53,9121,0,100,7368,24576,53,246.18
2026-08-31 04:25:58,9126,0,100,7368,24576,53,246.98
2026-08-31 04:26:03,9131,0,100,7368,24576,53,248.66
2026-08-31 04:26:08,9136,0,100,7368,24576,53,249.74
2026-08-31 04:26:13,9141,0,100,7368,24576,54,249.07
2026-08-31 04:26:18,9146,0,100,7368,24576,53,247.94
2026-08-31 04:26:23,9151,0,100,7368,24576,53,247.55
2026-08-31 04:26:28,9156,0,100,7368,24576,53,247.88
2026-08-31 04:26:33,9161,0,100,7368,24576,53,249.61
2026-08-31 04:26:38,9166,0,100,7368,24576,53,249.52
2026-08-31 04:26:43,9171,0,100,7368,24576,53,248.57
2026-08-31 04:26:48,9176,0,100,7368,24576,53,247.27
2026-08-31 04:26:54,9182,0,100,7368,24576,53,246.45
2026-08-31 04:26:59,9187,0,100,7368,24576,53,247.84
2026-08-31 04:27:04,9192,0,100,7368,24576,53,249.31
2026-08-31 04:27:09,9197,0,100,7368,24576,53,249.35
2026-08-31 04:27:14,9202,0,100,7368,24576,53,248.19
2026-08-31 04:27:19,9207,0,99,7368,24576,53,246.77
2026-08-31 04:27:24,9212,0,100,7368,24576,53,246.46
2026-08-31 04:27:29,9217,0,100,7368,24576,53,247.55
2026-08-31 04:27:34,9222,0,100,7368,24576,53,249.23
2026-08-31 04:27:39,9227,0,100,7368,24576,54,249.24
2026-08-31 04:27:44,9232,0,100,7368,24576,53,248.33
2026-08-31 04:27:49,9237,0,99,7368,24576,53,246.72
2026-08-31 04:27:54,9242,0,100,7368,24576,53,246.51
2026-08-31 04:27:59,9247,0,100,7368,24576,53,247.79
2026-08-31 04:28:04,9252,0,100,7368,24576,53,249.24
2026-08-31 04:28:10,9258,0,100,7368,24576,53,249.01
2026-08-31 04:28:15,9263,0,100,7368,24576,53,248.06
2026-08-31 04:28:20,9268,0,99,7368,24576,53,246.57
2026-08-31 04:28:25,9273,0,100,7368,24576,53,247.00
2026-08-31 04:28:30,9278,0,100,7368,24576,53,248.43
2026-08-31 04:28:35,9283,0,100,7368,24576,53,249.63
2026-08-31 04:28:40,9288,0,100,7368,24576,53,248.62
2026-08-31 04:28:45,9293,0,99,7368,24576,53,246.82
2026-08-31 04:28:50,9298,0,100,7368,24576,53,246.41
2026-08-31 04:28:55,9303,0,100,7368,24576,53,246.75
2026-08-31 04:29:00,9308,0,100,7368,24576,53,248.49
2026-08-31 04:29:05,9313,0,100,7368,24576,53,249.21
2026-08-31 04:29:10,9318,0,100,7368,24576,53,248.68
2026-08-31 04:29:15,9323,0,100,7368,24576,53,247.57
2026-08-31 04:29:20,9328,0,100,7368,24576,53,246.85
2026-08-31 04:29:26,9334,0,100,7368,24576,53,247.45
2026-08-31 04:29:31,9339,0,100,7368,24576,53,249.37
2026-08-31 04:29:36,9344,0,100,7368,24576,53,249.28
2026-08-31 04:29:41,9349,0,100,7368,24576,53,248.38
2026-08-31 04:29:46,9354,0,100,7368,24576,53,247.07
2026-08-31 04:29:51,9359,0,100,7368,24576,53,246.34
2026-08-31 04:29:56,9364,0,100,7368,24576,53,247.69
2026-08-31 04:30:01,9369,0,100,7368,24576,53,249.12
2026-08-31 04:30:06,9374,0,100,7368,24576,53,249.07
2026-08-31 04:30:11,9379,0,100,7368,24576,53,248.27
2026-08-31 04:30:16,9384,0,99,7368,24576,53,246.70
2026-08-31 04:30:21,9389,0,100,7368,24576,53,246.56
2026-08-31 04:30:26,9394,0,100,7368,24576,53,248.10
2026-08-31 04:30:31,9399,0,100,7368,24576,53,248.83
2026-08-31 04:30:36,9404,0,100,7368,24576,53,249.08
2026-08-31 04:30:42,9410,0,100,7368,24576,53,247.82
2026-08-31 04:30:47,9415,0,99,7368,24576,53,246.67
2026-08-31 04:30:52,9420,0,100,7368,24576,53,246.59
2026-08-31 04:30:57,9425,0,100,7368,24576,53,248.38
2026-08-31 04:31:02,9430,0,100,7368,24576,53,249.36
2026-08-31 04:31:07,9435,0,100,7368,24576,53,248.85
2026-08-31 04:31:12,9440,0,99,7368,24576,53,247.39
2026-08-31 04:31:17,9445,0,99,7368,24576,53,246.07
2026-08-31 04:31:22,9450,0,100,7368,24576,53,246.93
2026-08-31 04:31:27,9455,0,100,7368,24576,53,249.05
2026-08-31 04:31:32,9460,0,100,7368,24576,53,249.30
2026-08-31 04:31:37,9465,0,100,7368,24576,53,248.62
2026-08-31 04:31:42,9470,0,99,7368,24576,53,247.30
2026-08-31 04:31:47,9475,0,100,7368,24576,53,246.50
2026-08-31 04:31:52,9480,0,100,7368,24576,53,246.90
2026-08-31 04:31:58,9486,0,100,7368,24576,53,249.23
2026-08-31 04:32:03,9491,0,100,7368,24576,53,249.40
2026-08-31 04:32:08,9496,0,100,7368,24576,53,248.39
2026-08-31 04:32:13,9501,0,100,7368,24576,53,247.15
2026-08-31 04:32:18,9506,0,100,7368,24576,53,246.03
2026-08-31 04:32:23,9511,0,100,7368,24576,53,247.62
2026-08-31 04:32:28,9516,0,100,7368,24576,53,249.32
2026-08-31 04:32:33,9521,0,100,7368,24576,53,249.29
2026-08-31 04:32:38,9526,0,100,7368,24576,53,248.70
2026-08-31 04:32:43,9531,0,99,7368,24576,53,246.64
2026-08-31 04:32:48,9536,0,100,7368,24576,53,246.59
2026-08-31 04:32:53,9541,0,100,7368,24576,53,247.85
2026-08-31 04:32:58,9546,0,100,7368,24576,53,249.10
2026-08-31 04:33:03,9551,0,100,7368,24576,53,249.31
2026-08-31 04:33:09,9557,0,100,7368,24576,53,248.37
2026-08-31 04:33:14,9562,0,5,7368,24576,52,218.30
2026-08-31 04:33:19,9567,0,100,7368,24576,53,247.64
2026-08-31 04:33:24,9572,0,100,7368,24576,53,247.79
2026-08-31 04:33:29,9577,0,99,7368,24576,53,245.28
2026-08-31 04:33:34,9582,0,100,7368,24576,53,246.63
2026-08-31 04:33:39,9587,0,100,7368,24576,53,249.60
2026-08-31 04:33:44,9592,0,100,7368,24576,53,246.69
2026-08-31 04:33:49,9597,0,100,7368,24576,53,244.68
2026-08-31 04:33:54,9602,0,100,7368,24576,53,247.32
2026-08-31 04:33:59,9607,0,100,7368,24576,53,248.67
2026-08-31 04:34:04,9612,0,100,7368,24576,53,246.23
2026-08-31 04:34:09,9617,0,100,7368,24576,53,246.74
2026-08-31 04:34:14,9622,0,100,7368,24576,53,249.51
2026-08-31 04:34:19,9627,0,100,7368,24576,53,247.07
2026-08-31 04:34:25,9632,0,100,7368,24576,53,244.40
2026-08-31 04:34:30,9638,0,100,7368,24576,53,247.33
2026-08-31 04:34:35,9643,0,100,7368,24576,53,249.23
2026-08-31 04:34:40,9648,0,100,7368,24576,53,246.29
2026-08-31 04:34:45,9653,0,100,7368,24576,53,246.01
2026-08-31 04:34:50,9658,0,100,7368,24576,53,248.64
2026-08-31 04:34:55,9663,0,100,7368,24576,53,247.58
2026-08-31 04:35:00,9668,0,99,7368,24576,53,244.93
2026-08-31 04:35:05,9673,0,100,7368,24576,53,247.10
2026-08-31 04:35:10,9678,0,100,7368,24576,53,249.46
2026-08-31 04:35:15,9683,0,100,7368,24576,53,246.55
2026-08-31 04:35:20,9688,0,100,7368,24576,53,244.65
2026-08-31 04:35:25,9693,0,100,7368,24576,53,247.96
2026-08-31 04:35:30,9698,0,100,7368,24576,53,247.82
2026-08-31 04:35:35,9703,0,100,7368,24576,53,245.14
2026-08-31 04:35:40,9708,0,100,7368,24576,53,246.99
2026-08-31 04:35:46,9714,0,100,7368,24576,53,249.57
2026-08-31 04:35:51,9719,0,100,7368,24576,53,246.45
2026-08-31 04:35:56,9724,0,100,7368,24576,53,244.33
2026-08-31 04:36:01,9729,0,100,7368,24576,53,248.27
2026-08-31 04:36:06,9734,0,100,7368,24576,53,248.05
2026-08-31 04:36:11,9739,0,98,7368,24576,53,245.10
2026-08-31 04:36:16,9744,0,100,7368,24576,53,246.27
2026-08-31 04:36:21,9749,0,100,7368,24576,53,249.08
2026-08-31 04:36:26,9754,0,100,7368,24576,53,246.60
2026-08-31 04:36:31,9759,0,100,7368,24576,53,244.66
2026-08-31 04:36:36,9764,0,100,7368,24576,53,248.10
2026-08-31 04:36:41,9769,0,100,7368,24576,53,248.99
2026-08-31 04:36:46,9774,0,100,7368,24576,53,248.48
2026-08-31 04:36:51,9779,0,100,7368,24576,53,247.62
2026-08-31 04:36:57,9785,0,100,7368,24576,53,245.95
2026-08-31 04:37:02,9790,0,100,7368,24576,53,246.82
2026-08-31 04:37:07,9795,0,100,7368,24576,53,248.09
2026-08-31 04:37:12,9800,0,100,7368,24576,53,249.45
2026-08-31 04:37:17,9805,0,100,7368,24576,53,248.56
2026-08-31 04:37:22,9810,0,100,7368,24576,53,247.80
2026-08-31 04:37:27,9815,0,100,7368,24576,53,246.37
2026-08-31 04:37:32,9820,0,100,7368,24576,53,246.97
2026-08-31 04:37:37,9825,0,100,7368,24576,53,248.45
2026-08-31 04:37:42,9830,0,100,7368,24576,53,249.36
2026-08-31 04:37:47,9835,0,100,7368,24576,53,248.48
2026-08-31 04:37:52,9840,0,99,7368,24576,53,247.28
2026-08-31 04:37:57,9845,0,100,7368,24576,53,246.56
2026-08-31 04:38:02,9850,0,100,7368,24576,53,247.08
2026-08-31 04:38:08,9856,0,100,7368,24576,53,248.68
2026-08-31 04:38:13,9861,0,100,7368,24576,53,249.16
2026-08-31 04:38:18,9866,0,100,7368,24576,53,248.29
2026-08-31 04:38:23,9871,0,99,7368,24576,53,246.87
2026-08-31 04:38:28,9876,0,100,7368,24576,53,246.38
2026-08-31 04:38:33,9881,0,100,7368,24576,53,247.66
2026-08-31 04:38:38,9886,0,100,7368,24576,53,249.17
2026-08-31 04:38:43,9891,0,100,7368,24576,53,249.29
2026-08-31 04:38:48,9896,0,100,7368,24576,53,248.20
